timestamp_epoch,timestamp_iso,rue_cluster,tlvr_cluster,eei,fpp,mis,system_throughput_msgs_per_sec,msg_in_rate_total,msg_out_rate_total,bytes_in_rate_total,bytes_out_rate_total,clearing_cycles_rate,checkpoint_cpu_cluster,checkpoint_memory_cluster,checkpoint_network_cluster,throughput_tenant_fraud_in,throughput_tenant_fraud_out,throughput_tenant_fraud_total,latency_tenant_fraud_p50_ms,latency_tenant_fraud_p90_ms,latency_tenant_fraud_p95_ms,latency_tenant_fraud_p99_ms,latency_tenant_fraud_p999_ms,migration_tenant_fraud_downtime_sec,migration_tenant_fraud_transfer_sec,migration_tenant_fraud_downtime_total_sec,migration_tenant_fraud_transfer_total_sec,checkpoint_tenant_fraud_cpu,checkpoint_tenant_fraud_memory,checkpoint_tenant_fraud_network,throughput_tenant_clickstream_in,throughput_tenant_clickstream_out,throughput_tenant_clickstream_total,latency_tenant_clickstream_p50_ms,latency_tenant_clickstream_p90_ms,latency_tenant_clickstream_p95_ms,latency_tenant_clickstream_p99_ms,latency_tenant_clickstream_p999_ms,migration_tenant_clickstream_downtime_sec,migration_tenant_clickstream_transfer_sec,migration_tenant_clickstream_downtime_total_sec,migration_tenant_clickstream_transfer_total_sec,checkpoint_tenant_clickstream_cpu,checkpoint_tenant_clickstream_memory,checkpoint_tenant_clickstream_network,throughput_tenant_ml_in,throughput_tenant_ml_out,throughput_tenant_ml_total,latency_tenant_ml_p50_ms,latency_tenant_ml_p90_ms,latency_tenant_ml_p95_ms,latency_tenant_ml_p99_ms,latency_tenant_ml_p999_ms,migration_tenant_ml_downtime_sec,migration_tenant_ml_transfer_sec,migration_tenant_ml_downtime_total_sec,migration_tenant_ml_transfer_total_sec,checkpoint_tenant_ml_cpu,checkpoint_tenant_ml_memory,checkpoint_tenant_ml_network,throughput_tenant_iot_in,throughput_tenant_iot_out,throughput_tenant_iot_total,latency_tenant_iot_p50_ms,latency_tenant_iot_p90_ms,latency_tenant_iot_p95_ms,latency_tenant_iot_p99_ms,latency_tenant_iot_p999_ms,migration_tenant_iot_downtime_sec,migration_tenant_iot_transfer_sec,migration_tenant_iot_downtime_total_sec,migration_tenant_iot_transfer_total_sec,checkpoint_tenant_iot_cpu,checkpoint_tenant_iot_memory,checkpoint_tenant_iot_network
1776671566,2026-04-20T07:52:46+00:00,0.04834717335571028,0.0,1.0,0.007792790878064878,1.1207936406135557,7.984283865072718,0.0,8.854545454545454,0.0,1995.690909090909,0.9818181818181818,0.4568307926602555,0.10228871533993608,0.021046572268331686,0.0,1.9960709662681795,1.9960709662681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420769816506388,0.02557217883498402,0.005269627350947994,0.0,1.9960709662681795,1.9960709662681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420769816506388,0.02557217883498402,0.005429313028249448,0.0,1.9960709662681795,1.9960709662681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420769816506388,0.02557217883498402,0.005173815944567121,0.0,1.9960709662681795,1.9960709662681795,376.85513496398926,537.7456188201904,576.3006806373596,582.9075002670287,584.9323828220369,0.0015521049499511719,0.0014672279357910156,0.005030393600463867,0.004029512405395508,0.11420769816506388,0.02557217883498402,0.005173815944567121
1776671567,2026-04-20T07:52:47+00:00,0.04834717335571028,0.0,1.0,0.007792790878064878,1.1207936406135557,7.984283865072718,0.0,8.854545454545454,0.0,1995.690909090909,0.9818181818181818,0.4568307926602555,0.10228871533993608,0.021046572268331686,0.0,1.9960709662681795,1.9960709662681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420769816506388,0.02557217883498402,0.005269627350947994,0.0,1.9960709662681795,1.9960709662681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420769816506388,0.02557217883498402,0.005429313028249448,0.0,1.9960709662681795,1.9960709662681795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11420769816506388,0.02557217883498402,0.005173815944567121,0.0,1.9960709662681795,1.9960709662681795,376.85513496398926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.00345213691975985
1776671568,2026-04-20T07:52:48+00:00,0.0971210645602614,0.0,0.0,0.005167702095081675,0.0,5.294688527239034,0.0,8.364279545454545,0.0,1885.777006121212,0.9272727272727272,1.0540479865924466,0.09740563166467005,0.013999156466020006,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.0034944944279777625,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003621566952631499,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003430958165650894,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.00345213691975985
1776671569,2026-04-20T07:52:49+00:00,0.0971210645602614,0.0,0.0,0.005167702095081675,0.0,5.294688527239034,0.0,8.363921212121213,0.0,1885.7289447878786,0.9272727272727272,1.0540479865924466,0.09740563166467005,0.013999156466020006,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.0034944944279777625,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003621566952631499,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003430958165650894,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.00345213691975985
1776671571,2026-04-20T07:52:51+00:00,0.0971210645602614,0.0,0.0,0.005167702095081675,0.0,5.294688527239034,0.0,8.363560545454545,0.0,1885.680660121212,0.9272727272727272,1.0540479865924466,0.09740563166467005,0.013999156466020006,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.0034944944279777625,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003621566952631499,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003430958165650894,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.00345213691975985
1776671572,2026-04-20T07:52:52+00:00,0.0971210645602614,0.0,0.0,0.005167702095081675,0.0,5.294688527239034,0.0,8.363204545454545,0.0,1885.6330007878787,0.9272727272727272,1.0540479865924466,0.09740563166467005,0.013999156466020006,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.0034944944279777625,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003621566952631499,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.003430958165650894,0.0,1.3236721318097584,1.3236721318097584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26351199664811165,0.024351407916167512,0.00345213691975985
1776671573,2026-04-20T07:52:53+00:00,0.05453896697813981,0.0,0.03333333333333333,0.007790807286207476,0.3844729423522949,7.982251530225067,0.0,8.218181818181819,72878.6909090909,1852.4545454545455,0.9090909090909091,0.5302795521622132,0.10317876554791217,0.02100928602755238,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005236357003827644,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005396002034432146,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005172498991585843,0.0,1.9955628825562668,1.9955628825562668,399.0902900695801,613.9883041381836,621.4829325675964,628.6491298675537,630.9476702213287,0.0033440589904785156,0.0026662349700927734,0.0033440589904785156,0.0026662349700927734,0.1325698880405533,0.02579469138697804,0.005204427997706744
1776671574,2026-04-20T07:52:54+00:00,0.05453896697813981,0.0,0.03333333333333333,0.007790807286207476,0.3844729423522949,7.982251530225067,0.0,8.218181818181819,72878.6909090909,1852.4545454545455,0.9090909090909091,0.5302795521622132,0.10317876554791217,0.02100928602755238,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005236357003827644,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005396002034432146,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005172498991585843,0.0,1.9955628825562668,1.9955628825562668,399.0902900695801,613.9883041381836,621.4829325675964,628.6491298675537,630.9476702213287,0.0033440589904785156,0.0026662349700927734,0.0033440589904785156,0.0026662349700927734,0.1325698880405533,0.02579469138697804,0.005204427997706744
1776671575,2026-04-20T07:52:55+00:00,0.05453896697813981,0.0,0.03333333333333333,0.007790807286207476,0.3844729423522949,7.982251530225067,0.0,8.218181818181819,72878.6909090909,1852.4545454545455,0.9090909090909091,0.5302795521622132,0.10317876554791217,0.02100928602755238,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005236357003827644,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005396002034432146,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005172498991585843,0.0,1.9955628825562668,1.9955628825562668,399.0902900695801,613.9883041381836,621.4829325675964,628.6491298675537,630.9476702213287,0.0033440589904785156,0.0026662349700927734,0.0033440589904785156,0.0026662349700927734,0.1325698880405533,0.02579469138697804,0.005204427997706744
1776671576,2026-04-20T07:52:56+00:00,0.05453896697813981,0.0,0.03333333333333333,0.007790807286207476,0.3844729423522949,7.982251530225067,0.0,8.218181818181819,72878.6909090909,1852.4545454545455,0.9090909090909091,0.5302795521622132,0.10317876554791217,0.02100928602755238,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005236357003827644,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005396002034432146,0.0,1.9955628825562668,1.9955628825562668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1325698880405533,0.02579469138697804,0.005172498991585843,0.0,1.9955628825562668,1.9955628825562668,399.0902900695801,613.9883041381836,621.4829325675964,628.6491298675537,630.9476702213287,0.0033440589904785156,0.0026662349700927734,0.0033440589904785156,0.0026662349700927734,0.1325698880405533,0.02579469138697804,0.005204427997706744
