timestamp_epoch,timestamp_iso,rue_cluster,tlvr_cluster,eei,fpp,mis,system_throughput_msgs_per_sec,msg_in_rate_total,msg_out_rate_total,bytes_in_rate_total,bytes_out_rate_total,clearing_cycles_rate,checkpoint_cpu_cluster,checkpoint_memory_cluster,checkpoint_network_cluster,throughput_tenant_fraud_in,throughput_tenant_fraud_out,throughput_tenant_fraud_total,latency_tenant_fraud_p50_ms,latency_tenant_fraud_p90_ms,latency_tenant_fraud_p95_ms,latency_tenant_fraud_p99_ms,latency_tenant_fraud_p999_ms,migration_tenant_fraud_downtime_sec,migration_tenant_fraud_transfer_sec,migration_tenant_fraud_downtime_total_sec,migration_tenant_fraud_transfer_total_sec,checkpoint_tenant_fraud_cpu,checkpoint_tenant_fraud_memory,checkpoint_tenant_fraud_network,throughput_tenant_clickstream_in,throughput_tenant_clickstream_out,throughput_tenant_clickstream_total,latency_tenant_clickstream_p50_ms,latency_tenant_clickstream_p90_ms,latency_tenant_clickstream_p95_ms,latency_tenant_clickstream_p99_ms,latency_tenant_clickstream_p999_ms,migration_tenant_clickstream_downtime_sec,migration_tenant_clickstream_transfer_sec,migration_tenant_clickstream_downtime_total_sec,migration_tenant_clickstream_transfer_total_sec,checkpoint_tenant_clickstream_cpu,checkpoint_tenant_clickstream_memory,checkpoint_tenant_clickstream_network,throughput_tenant_ml_in,throughput_tenant_ml_out,throughput_tenant_ml_total,latency_tenant_ml_p50_ms,latency_tenant_ml_p90_ms,latency_tenant_ml_p95_ms,latency_tenant_ml_p99_ms,latency_tenant_ml_p999_ms,migration_tenant_ml_downtime_sec,migration_tenant_ml_transfer_sec,migration_tenant_ml_downtime_total_sec,migration_tenant_ml_transfer_total_sec,checkpoint_tenant_ml_cpu,checkpoint_tenant_ml_memory,checkpoint_tenant_ml_network,throughput_tenant_iot_in,throughput_tenant_iot_out,throughput_tenant_iot_total,latency_tenant_iot_p50_ms,latency_tenant_iot_p90_ms,latency_tenant_iot_p95_ms,latency_tenant_iot_p99_ms,latency_tenant_iot_p999_ms,migration_tenant_iot_downtime_sec,migration_tenant_iot_transfer_sec,migration_tenant_iot_downtime_total_sec,migration_tenant_iot_transfer_total_sec,checkpoint_tenant_iot_cpu,checkpoint_tenant_iot_memory,checkpoint_tenant_iot_network
1774443190,2026-03-25T12:53:10+00:00,0.0,0.0,0.0,0.0,0.0,0.0,725.886198,3.3065119999999997,558385.23464,927.5939946666667,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443191,2026-03-25T12:53:11+00:00,0.0,0.0,0.0,0.0,0.0,0.0,712.0283939999999,3.2433866666666664,547734.7000899999,909.900928,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443192,2026-03-25T12:53:12+00:00,0.0,0.0,0.0,0.0,0.0,0.0,698.286501,3.1807893333333337,537133.70291,892.2901546666666,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443193,2026-03-25T12:53:13+00:00,0.0,0.0,0.0,0.0,0.0,0.0,684.4544549999999,3.1177813333333333,526512.8907819999,874.6629226666665,0.45454545454545453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443194,2026-03-25T12:53:14+00:00,4.774550578311866,0.25,0.9666666666666668,0.14559500750294335,45317.19551944733,414.7954314070895,669.4727272727272,3.2181818181818183,514901.69090909086,893.8909090909091,0.45454545454545453,37.8012606891955,0.10811046751223756,5.061584048099044,411.91490757787363,1.2345102125210998,413.14941779039475,9063633.2051754,9064579.092860222,9064718.135035038,9064809.436192513,9064827.796813726,0.0021965503692626953,0.0016627311706542969,0.0021965503692626953,0.0016627311706542969,37.6512556864606,0.10768145772052233,5.056751352120428,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.0024756044795089787,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.002357091499106953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443195,2026-03-25T12:53:15+00:00,4.774550578311866,0.25,0.9666666666666668,0.14559500750294335,45317.19551944733,414.7954314070895,669.4727272727272,3.2181818181818183,514901.69090909086,893.8909090909091,0.45454545454545453,37.8012606891955,0.10811046751223756,5.061584048099044,411.91490757787363,1.2345102125210998,413.14941779039475,9063633.2051754,9064579.092860222,9064718.135035038,9064809.436192513,9064827.796813726,0.0021965503692626953,0.0016627311706542969,0.0021965503692626953,0.0016627311706542969,37.6512556864606,0.10768145772052233,5.056751352120428,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.0024756044795089787,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.002357091499106953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443196,2026-03-25T12:53:16+00:00,4.774550578311866,0.25,0.9666666666666668,0.14559500750294335,45317.19551944733,414.7954314070895,669.4727272727272,3.2181818181818183,514901.69090909086,893.8909090909091,0.45454545454545453,37.8012606891955,0.10811046751223756,5.061584048099044,411.91490757787363,1.2345102125210998,413.14941779039475,9063633.2051754,9064579.092860222,9064718.135035038,9064809.436192513,9064827.796813726,0.0021965503692626953,0.0016627311706542969,0.0021965503692626953,0.0016627311706542969,37.6512556864606,0.10768145772052233,5.056751352120428,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.0024756044795089787,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.002357091499106953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443197,2026-03-25T12:53:17+00:00,4.774550578311866,0.25,0.9666666666666668,0.14559500750294335,45317.19551944733,414.7954314070895,669.4727272727272,3.2181818181818183,514901.69090909086,893.8909090909091,0.45454545454545453,37.8012606891955,0.10811046751223756,5.061584048099044,411.91490757787363,1.2345102125210998,413.14941779039475,9063633.2051754,9064579.092860222,9064718.135035038,9064809.436192513,9064827.796813726,0.0021965503692626953,0.0016627311706542969,0.0021965503692626953,0.0016627311706542969,37.6512556864606,0.10768145772052233,5.056751352120428,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.0024756044795089787,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.002357091499106953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443199,2026-03-25T12:53:19+00:00,4.774550578311866,0.25,0.9666666666666668,0.14559500750294335,45317.19551944733,414.7954314070895,669.4727272727272,3.2181818181818183,514901.69090909086,893.8909090909091,0.45454545454545453,37.8012606891955,0.10811046751223756,5.061584048099044,411.91490757787363,1.2345102125210998,413.14941779039475,9063633.2051754,9064579.092860222,9064718.135035038,9064809.436192513,9064827.796813726,0.0021965503692626953,0.0016627311706542969,0.0021965503692626953,0.0016627311706542969,37.6512556864606,0.10768145772052233,5.056751352120428,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.0024756044795089787,0.0,0.8230068083473998,0.8230068083473998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07500250136745139,0.00021450489585761418,0.002357091499106953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1774443200,2026-03-25T12:53:20+00:00,8.538897867301486,0.4,0.9666666666666667,0.27904654176102806,45317.19551944733,794.9945032976636,673.1272727272727,3.2181818181818183,517711.39999999997,891.6181818181818,0.45454545454545453,66.97538774152093,0.11166456712651716,9.763028497065923,791.9945240399368,0.999993085909011,792.9945171258457,9066524.119496346,9068966.835093498,9069249.86847639,9069518.649606705,9069570.415124178,0.0021965503692626953,0.0016627311706542969,0.0021965503692626953,0.0016627311706542969,66.80689620003282,0.11138364997651334,9.757460535563581,0.0,0.999993085909011,0.999993085909011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08424577074405148,0.00014045857500190838,0.0028479803086688634,0.0,0.999993085909011,0.999993085909011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08424577074405148,0.00014045857500190838,0.00271998119367251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
